Cse_prod  ,Cve_prod            ,Nom_prod                                ,Desc_prod                               ,Uni_med,Uni_med_p,Costo_prod          ,F_act_cto ,F_act_pre ,Cto_ent             ,Loca                                    ,Staclas1,Staiva,Porceniva,Cve_tial  ,Fec_ent   ,Cto_ant             ,Fec_ant   ,Cve_monp  ,Cve_monc  ,Cve_mona  ,Stalote,Diasvida,Conlote   ,Cve_rie     ,Pzas   ,Peso      ,Precio2             ,Precio3             ,Cve_clasi,Presenta            ,Staenv,Cve_env     ,Contable1,Contable2,Contable3,Contable4,Contable5,Contable6,Contable7,Capacidad           ,Desc_prod2                              ,Conv_var,Cve_carac,Base_prom,Fact_peso     ,Frac_aranc                    ,Porcadvalo,Staretiva,Kit,Dato_1                        ,Dato_2                        ,Dato_3                        ,Dato_4                        ,Diasrequer,Dato_5                        ,Dato_6                        ,Dato_7                        ,Dato_8                        ,Dato_9                        ,Dato_10                       ,Dato_11                       ,Dato_12                       ,Sub_cse   ,Sub_subcse,Codbar              ,Stapitex,Trans,Staieps,Porcenieps,Prov_std,Lista_med   ,Gral_med,Prov_med,Clie_med,Imag_med,Maxm_med,Promuepeps,Costuepeps          ,Porretiva  ,Staretisr,Porretisr  ,Costoprom2          ,Mes_max,Mes_min,Mes_pr,Cadcapt,Mrgprod,Porcmrg,Regyablq,Uni_emb,Pbasepr             ,Dctopb1     ,Dctopb2     ,Dctopb3     ,Dctopb4     ,Dctopb5     ,Dctopb6     ,Cvede1,Cvede2,Cvede3,Cvede4,Conflotp       ,Conflots       ,Conflotr,Confloti,Conflotl,Conflotm,Conflotf,Fverimov  ,Uni_ieps,Monto_ieps,Iva_ieps,Tipo_ieps,Chkpredial,Ctapredial                              ,Kitpcal,Nopromop,Pesop               ,Altop               ,Largop              ,Anchop              ,C_prds  ,Sug_uso,Uso_prd,Staimpto1,Staimpto2,Porimpto1,Porimpto2 ,Equi_med,Porm1ieps,Uni1ieps,Monto1ieps,Iva1ieps,Porm2ieps,Uni2ieps,Monto2ieps,Iva2ieps,Des1                          ,Des2                          ,New_med,Ind_med,Max         ,Min         ,Pr          ,Cs          ,Lugar     ,Desc1                                                                                                                                                                                                                                                         ,Desc2                                                                                                                                                                                                                                                         ,Desc_med                                
ADITIVO,MPD-0096,,Sabor chocolate codigo 826.70611,KG,,0,/  /,/  /,44.97,,0,1,0,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0104,,LACA AMARILLA Nº 5 D/C,KG,,0,/  /,/  /,227.0255,,0,1,16,2,04/08/2026,228.7909,28/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0105,,LACA AMARILLA Nº 6 D/C,KG,,0,/  /,/  /,279.3064769,,0,1,16,2,02/02/2026,263.77435,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,279.3064769,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0106,,LACA MORADA,KG,,0,/  /,/  /,428.9110221,,0,1,16,2,07/10/2025,428.9110189,07/10/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,428.91102,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0134,,MENTA EN POLVO,KG,,0,/  /,/  /,220.0830973,,0,2,0,2,23/12/2025,220,10/06/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,3,0,0,0,,1,1,1,1,1,1,0,0,1,0,220.0276991,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0163,,SABOR MIEL LIMON LIQUIDA,KG,,0,/  /,/  /,473.84533,,0,2,16,2,26/08/2025,56.43735,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,473.84533,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0164,,SABOR NARANJA POLVO (PWD CGV 11793 P),KG,,0,/  /,/  /,436.6215,,0,2,16,2,28/07/2026,469.8129049,12/08/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,469.812905,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0165,,SABOR UVA EN POLVO,KG,,0,/  /,/  /,247.095028,,0,2,16,2,09/04/2026,247.3528667,03/04/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,247.095028,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0173,,SUCRALOSA,KG,,0,/  /,/  /,367.9289033,,0,3,0,2,05/12/2025,507.168,19/11/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,2,0,0,0,,1,1,1,1,1,1,0,0,1,0,507.168,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0185,,SABOR PIÑA POLVO,KG,,0,/  /,/  /,520.2,,0,1,16,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0187,,ENMASCARANTE EN POLVO ( Código 936.7358),KG,,0,/  /,/  /,1372.12452,,0,1,0,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0189,,SABOR VAINILLA 926.4180,KG,,0,/  /,/  /,524.6244,,0,1,0,2,01/07/2026,527.3084,05/06/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,527.3084,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0190,,SABOR LECHE 876.7727,KG,,0,/  /,/  /,322.090344,,0,1,0,2,05/06/2026,318.0669444,23/12/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,322.090344,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0216,,GOMA XANTANA,KG,,0,/  /,/  /,150.86,,0,1,16,2,01/07/2026,150.900238,02/02/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,150.900238,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0219,,LAVANDER DREAM FRAGANCIA,KG,,0,/  /,/  /,555.89915,,0,2,16,2,20/05/2026,594.5461,07/11/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,594.5461,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0221,,NIPAGIN (METILPARABENO),KG,,0,/  /,/  /,236.78845,,0,2,16,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0222,,NIPASOL (PROPILPARABENO),KG,,0,/  /,/  /,272.365,,0,2,16,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0224,,LACA AZUL No. 1,KG,,0,/  /,/  /,368.064,,0,1,0,2,07/11/2025,368.9991871,07/10/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,368.064,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0245,,COLOR VIOLETA GOC-54,KG,,0,/  /,/  /,2067.593,,0,2,16,2,26/08/2025,2141.337,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,2067.593,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0246,,LACA VERDE GOC - 119,KG,,0,/  /,/  /,331.6764395,,0,1,16,2,02/02/2026,380.0133,/  /,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,331.6764395,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0288,,NARANJA POLVO DU,KG,,0,/  /,/  /,260,,0,3,16,2,01/06/2026,271.1236,26/02/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,271.1236,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0291,,SABOR FRESA PWD 19665PA,KG,,0,/  /,/  /,379.86501,,0,1,0,2,01/07/2026,396.4418561,23/12/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,389.4463921,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0294,,ALULOSA,KG,,0,/  /,/  /,78.4881,,0,1,0,2,04/08/2026,78.61185,28/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,119.1784997,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPD-0295,,SABOR MANZANA VERDE 803.7651-2,KG,,0,/  /,/  /,422.809,,0,1,0,2,07/11/2025,422.3605,17/09/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,422.3605,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0013,,AGUA BIDESTILADA PARA PROCESO,LITRO,,0,/  /,/  /,3.5,,0,3,0,2,18/05/2026,3.60046866,01/05/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,3.5,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPE-0015,,DMDM HIDANTOINA,KG,,0,/  /,/  /,62.530425,,0,1,0,2,17/07/2026,64.2935,14/05/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,64.2935,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0016,,ALCOHOL ETILICO PURO 96°,LITRO,,0,/  /,/  /,20.25,,0,1,16,2,01/06/2026,24.56,01/06/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,20.25,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPE-0019,,PROTEINA DE SUERO DE LECHE,KG,,0,/  /,/  /,61.12225,,0,1,0,2,04/08/2026,41.89536851,23/12/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,1,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,1,1,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0021,,AMIDEX 20,KG,,0,/  /,/  /,26.42962,,0,3,16,2,26/08/2025,26.31967506,12/08/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,26.42962,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ADITIVO,MPE-0023,,ISOMALTULOSA,KG,,0,/  /,/  /,77.929338,,0,1,0,2,04/08/2026,78.598797,01/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,77.772637,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
ACTIVO,MPE-0029,,SILICATO DE MAGNESIO HIDRATADO (TALCO),KG,,0,/  /,/  /,78.6542351,,0,1,0,2,05/12/2025,80.65596,01/09/2025,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,78.65423503,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0033,,CARBOPOL ULTREZ 20,KG,,0,/  /,/  /,428.21,,0,1,16,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0034,,SEPIGEL 305,KG,,0,/  /,/  /,656.74875,,0,1,16,2,30/07/2026,561.58272,01/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,557.6202,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0037,,MANITOL Pearlitol 200 SD,KG,,0,/  /,/  /,33,,0,1,16,2,/  /,0,/  /,1,1,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0039,,CELULOSA MICROCRISTALINA  PH 102,KG,,0,/  /,/  /,64.61495,,0,2,16,2,04/08/2026,66.38334,28/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,66.38334,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0041,,CELULOSA MODIFICADA KLUCEL NUTRA D,KG,,0,/  /,/  /,1278.13089,,0,2,16,2,01/07/2026,1225.055988,27/03/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,1225.055988,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0055,,CROSCARMELOSA SODICA,KG,,0,/  /,/  /,278.3568,,0,2,16,2,04/08/2026,278.8448,28/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,278.048,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0060,,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG,,0,/  /,/  /,323.99605,,0,2,16,2,04/08/2026,323.79255,28/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,323.18205,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0068,,ESTEARATO DE MAGNESIO USP/NF,KG,,0,/  /,/  /,58.976847,,0,2,16,2,04/08/2026,59.496195,01/07/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,69.7248,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0077,,NATROSOL 250 HHX PHARM,KG,,0,/  /,/  /,1577.737386,,0,2,16,2,09/04/2026,1573.138946,03/04/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,1577.737386,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
EXIPIENTE,MPE-0080,,MIEL DE ABEJA EN POLVO,KG,,0,/  /,/  /,230,,0,3,16,2,30/06/2026,192.0249964,01/05/2026,1,1,1,1,0,1,,0,0,0,0,0,,0,,,,,,,,,0,,0,,F,0,,0,3,0,,,,,0,,,,,,,,,,,,0,0,0,0,0,,1,1,1,1,1,0,0,0,1,0,230,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,/  /,,0,0,0,0,,0,0,0,0,0,0,,F,,0,0,0,0,0,0,,0,0,0,,0,0,PESOS,PESOS,,0,0,0,0,0,,,,
