Cve_suc,No_ped    ,F_alta_ped,Cve_cte,Nom_cte                                                                         ,Status         ,Status2        ,Cve_age,Cve_age2,Suc_cot,No_cot    ,Cve_prod            ,New_med,Uni_ped,Factor      ,Fecha_ent_a,Fol_prod,Ped_int           ,Cve_mon   ,Tip_cam   ,Lugar     ,Cant_prod           ,Cant_surtp          ,Liquidado           ,Saldo               ,Valor_prod          ,Uni_med,Desc_prod                               ,Nom_age                                 ,Nom_age2                                ,Des_mon                                 ,Submonped           ,Submonnac           ,Porcsurt            ,Psurtie             ,Cansurtie           ,Porcsurtot,Fecultsur ,Fecha_ent_b,Docsurt   ,Diastrans ,Desc_med                                
MAT    ,11280,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,24/01/2024,2,                  ,1,17.1125,5,480,480,0,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,28365.648,28365.648,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11280,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,100,100,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,3767.31,3767.31,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51CPPZ01            ,V99    ,PZA    ,1,24/01/2024,11,                  ,1,17.1125,5,270,0,270,0,44.32,PZA    ,PAZYTIL X-3 C/30 CAPS.                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,11966.4,11966.4,0%,0%,0,0,  /  /    ,24/01/2024,0,0,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,24/01/2024,16,                  ,1,17.1125,5,264,250,14,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,13017.18,13017.18,95%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,24/01/2024,2,                  ,1,17.1125,5,500,500,0,0,45.7674,PZA    ,BIOMIVIT 400 30 / CAPS                  ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,22883.7,22883.7,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,24/01/2024,17,                  ,1,17.1125,5,600,600,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,31771.14,31771.14,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51GLVA04            ,       ,PZA    ,1,24/01/2024,14,                  ,1,17.1125,5,200,200,0,0,53.656,PZA    ,VANESIR GEL 200 G                       ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,10731.2,10731.2,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,24/01/2024,5,                  ,1,17.1125,5,1500,1500,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,86175,86175,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,24/01/2024,6,                  ,1,17.1125,5,300,300,0,0,57.9501,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,17385.03,17385.03,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51PLFX01            ,       ,PIEZA  ,1,24/01/2024,8,                  ,1,17.1125,5,200,200,0,0,39.47,PIEZA  ,FIBOTAX 10g C/10 SOBRES                 ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,7894,7894,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51PLKL01            ,       ,PZA    ,1,24/01/2024,9,                  ,1,17.1125,5,216,200,16,0,33.8172,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,7304.5152,7304.5152,93%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBBF02            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,200,200,0,0,35.7177,PZA    ,BIOFOLIC 400 / 60 TABS.                 ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,7143.54,7143.54,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBBM01            ,V99    ,PIEZA  ,1,24/01/2024,3,                  ,1,17.1125,5,200,200,0,0,54.8026,PIEZA  ,BIOVIT FOR WOMEN FRASCO CON 30 TABLETAS ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,10960.52,10960.52,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBCA01            ,       ,PZA    ,1,24/01/2024,4,                  ,1,17.1125,5,148,148,0,0,45.8947,PZA    ,CASTIN /50 TABS.                        ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,6792.4156,6792.4156,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,24/01/2024,7,                  ,1,17.1125,5,1600,1600,0,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,94552.16,94552.16,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBME01            ,V99    ,PZA    ,1,24/01/2024,10,                  ,1,17.1125,5,270,250,20,0,47.7543,PZA    ,MEM-EH C/30 TABS                        ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,12893.661,12893.661,93%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,24/01/2024,12,                  ,1,17.1125,5,384,350,34,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,14466.4704,14466.4704,91%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TBVA01            ,V99    ,PZA    ,1,24/01/2024,15,                  ,1,17.1125,5,300,300,0,0,52.5037,PZA    ,VANESIR /45 TABS.                       ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,15751.11,15751.11,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11284,24/01/2024,372,REINVEX INTEGRA SA DE CV                                                        ,Surtido        ,Confirmado     ,30,0,       ,0,51TGVA01            ,       ,PZA    ,1,24/01/2024,13,                  ,1,17.1125,5,300,300,0,0,89.065,PZA    ,VANESIR DUO PACK                        ,SAMUEL RIVERO                           ,                                        ,PESOS                                   ,26719.5,26719.5,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11285,25/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,25/01/2024,1,                  ,1,17.352,5,1,1,0,0,57.9501,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,GUADALAJARA                             ,                                        ,PESOS                                   ,57.9501,57.9501,100%,0%,0,0,31/01/2024,25/01/2024,1,6,                                        
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,26/01/2024,5,                  ,1,17.1673,5,100,100,0,0,43.15,PZA    ,D-GELAC+FS C/30 CAPS.                   ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,4315,4315,100%,0%,0,0,31/01/2024,26/01/2024,1,5,Vigente                                 
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51CPDM01            ,V99    ,PZA    ,1,26/01/2024,6,                  ,1,17.1673,5,270,270,0,0,41.88,PZA    ,DIAMIVYM C/30 CAPS                      ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,11307.6,11307.6,100%,0%,0,0,31/01/2024,26/01/2024,1,5,Vigente                                 
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,26/01/2024,1,                  ,1,17.1673,5,300,300,0,0,45.7674,PZA    ,BIOMIVIT 400 30 / CAPS                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,13730.22,13730.22,100%,0%,0,0,31/01/2024,26/01/2024,1,5,Vigente                                 
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51JBNC01            ,       ,PZA    ,1,26/01/2024,9,                  ,1,17.1673,5,200,200,0,0,49.41,PZA    ,NATUBRON CERO JARABE 240 ML             ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,9882,9882,100%,0%,0,0,31/01/2024,26/01/2024,1,5,                                        
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51PLKL01            ,       ,PZA    ,1,26/01/2024,7,                  ,1,17.1673,5,200,200,0,0,32.13,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,6426,6426,100%,0%,0,0,31/01/2024,26/01/2024,1,5,                                        
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51PLPC01            ,V99    ,PZA    ,1,26/01/2024,3,                  ,1,17.1673,5,100,0,100,0,191.58,PZA    ,COLAGENER 6 PIÑA 300 G                  ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,19158,19158,0%,0%,0,0,  /  /    ,26/01/2024,0,0,Vigente                                 
MAT    ,11286,26/01/2024,69,FARMACEUTICOS TENORIO S.A. DE C.V.                                              ,Surtido        ,Confirmado     ,32,0,       ,0,51TBCG01            ,V99    ,PZA    ,1,26/01/2024,4,                  ,1,17.1673,5,250,250,0,0,51.3684,PZA    ,COLAGENER C/60 TABS.                    ,KARLA ANDREA PINZON                     ,                                        ,PESOS                                   ,12842.1,12842.1,100%,0%,0,0,31/01/2024,26/01/2024,1,5,Vigente                                 
